TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,ProductName,Category,UnitPrice,Name,Region,JoinDate
1001,2025-05-04,1078,2026,403,1.0,761.62,Clothing-Use,Home,211.56,Danielle Fuller,south-west,2023-12-08
1002,2025-05-04,1105,2082,402,1.0,239.94,Office-Figure,Office,266.6,Taylor Clarke,Central,2023-03-11
1003,2025-05-04,1047,2028,403,1.0,1148.29,Electronics-Take,Electronics,637.94,Ashley Pearson,West,2020-10-04
1004,2025-05-04,1029,2023,401,3.0,2818.62,Home-Yeah,Electronics,939.54,Gina Powers,West,2022-10-26
1005,2025-05-04,1165,2070,401,2.0,54.69,Clothing-About,Clothing,34.18,Richard Burnett,Central,2022-07-24
1006,2025-05-04,1171,2008,403,0.0,133.18,Electronics-Skin,Home,66.59,Ronald Marquez,south-west,2024-04-21
1007,2025-05-04,1050,2092,404,2.0,771.54,Electronics-Add,Office,482.21,Jeffrey Mclaughlin,EAST,2022-03-28
1008,2025-05-04,1091,2016,402,0.0,1292.08,Home-He,Office,323.02,Brianna Thomas,south-west,2023-05-23
1009,2025-05-04,1072,2079,401,1.0,855.49,Office-Who,Home,950.54,Shannon Schmitt,EAST,2022-08-23
1010,2025-05-04,1081,2062,404,2.0,495.49,Office-Receive,Clothing,619.36,Ryan White,South,2020-09-04
1011,2025-05-04,1157,2084,403,1.0,253.67,Office-Stuff,Clothing,281.85,Cheryl Wu,West,2021-12-10
1012,2025-05-04,1144,2072,403,2.0,672.48,Electronics-Become,Office,420.3,Brian Browning,EAST,2023-05-03
1013,2025-05-04,1109,2021,401,2.0,668.33,Clothing-Skill,Office,835.41,Aaron Garcia,EAST,2023-07-31
1014,2025-05-04,1063,2028,404,2.0,510.35,Electronics-Take,Electronics,637.94,Howard Case,south-west,2021-02-15
1015,2025-05-04,1092,2017,403,3.0,1854.8,Electronics-Feeling,Electronics,463.7,Timothy Hill,West,2023-09-07
1016,2025-05-04,1118,2057,403,2.0,699.17,Clothing-Identify,Home,436.98,Briana Alvarado,South,2022-03-18
1017,2025-05-04,1124,2070,401,1.0,30.76,Clothing-About,Clothing,34.18,Megan Novak,East,2022-12-19
1018,2025-05-04,1165,2077,401,2.0,449.46,Office-Ball,Electronics,561.83,Richard Burnett,Central,2022-07-24
1019,2025-05-04,1035,2068,402,2.0,1968.58,Home-Read,Electronics,820.24,Lorraine Rodriguez,East,2022-09-26
1020,2025-05-04,1187,2080,401,0.0,0.0,Office-Doctor,Office,832.26,Kayla Solomon,North,2022-06-10
1021,2025-05-04,1004,2064,401,3.0,882.12,Electronics-Stop,Home,294.04,Kerry Collins,North,2023-09-12
1022,2025-05-04,1196,2075,402,0.0,2341.92,Electronics-Letter,Electronics,780.64,Dr. Elizabeth Johnston DDS,North,2022-02-09
1023,2025-05-04,1141,2033,404,1.0,0.0,Clothing-Argue,Electronics,836.25,David Palmer,North,2022-09-16
1024,2025-05-04,1093,2050,402,2.0,448.27,Electronics-Young,Home,186.78,Christian Medina,East,2023-02-04
1025,2025-05-04,1034,2059,401,3.0,1536.15,Electronics-Clear,Home,512.05,Heather Smith,Central,2022-09-16
1026,2025-05-04,1093,2064,401,1.0,793.91,Electronics-Stop,Home,294.04,Christian Medina,East,2023-02-04
1027,2025-05-04,1157,2087,402,1.0,286.78,Electronics-Rather,Clothing,159.32,Cheryl Wu,West,2021-12-10
1028,2025-05-04,1114,2020,402,1.0,676.49,Electronics-Share,Clothing,375.83,Grace Price,South,2022-03-25
1029,2025-05-04,1188,2093,404,2.0,1814.26,Home-Real,Home,755.94,Ashley Todd,North,2023-09-04
1030,2025-05-04,1010,2028,404,1.0,1148.29,Electronics-Take,Electronics,637.94,Mike Davis,East,2022-03-23
1031,2025-05-04,1016,2033,403,1.0,2257.88,Clothing-Argue,Electronics,836.25,Andrea Roberts,EAST,2021-05-16
1032,2025-05-04,1010,2085,402,2.0,387.44,Electronics-Officer,Home,242.15,Mike Davis,East,2022-03-23
1033,2025-05-04,1099,2060,404,0.0,0.0,Office-Term,Home,408.38,Lori Howard,EAST,2021-02-27
1034,2025-05-04,1010,2083,403,0.0,768.16,Clothing-Cut,Home,768.16,Mike Davis,East,2022-03-23
1035,2025-05-04,1180,2066,403,2.0,1238.54,Office-Occur,Clothing,516.06,Jennifer Smith,south-west,2020-10-03
1036,2025-05-04,1148,2069,402,3.0,697.17,Clothing-Garden,Home,232.39,Dean Allison,West,2021-06-23
1037,2025-05-04,1167,2048,403,0.0,1072.89,Electronics-Candidate,Home,357.63,Terry Frederick,North,2021-12-20
1038,2025-05-04,1132,2032,404,1.0,851.04,Electronics-There,Electronics,945.6,Scott Winters,West,2022-09-20
1039,2025-05-04,1132,2051,403,2.0,187.71,Home-Century,Electronics,117.32,Scott Winters,West,2022-09-20
1040,2025-05-04,1124,2061,401,1.0,0.0,Home-Quite,Clothing,199.92,Megan Novak,East,2022-12-19
1041,2025-05-04,1112,2021,402,0.0,835.41,Clothing-Skill,Office,835.41,Joseph Flores,East,2021-04-03
1042,2025-05-04,1131,2082,403,1.0,239.94,Office-Figure,Office,266.6,Mark Gomez,West,2020-06-11
1043,2025-05-04,1038,2023,402,2.0,0.0,Home-Yeah,Electronics,939.54,Jason Ford,EAST,2023-10-09
1044,2025-05-04,1154,2091,401,1.0,3260.84,Office-Mrs,Office,905.79,Edward Castillo,North,2020-10-01
1045,2025-05-04,1106,2042,401,3.0,1173.27,Clothing-Lawyer,Home,167.61,Jennifer Ewing,east,2023-05-16
1046,2025-05-04,1172,2061,404,1.0,719.71,Home-Quite,Clothing,199.92,Eric Barr,EAST,2023-02-01
1047,2025-05-04,1151,2020,404,0.0,1127.49,Electronics-Share,Clothing,375.83,Sabrina Lester,West,2022-07-16
1048,2025-05-04,1062,2005,402,1.0,385.9,Office-Huge,Home,428.78,Ashley Harmon,South,2024-02-13
1049,2025-05-04,1034,2080,401,1.0,2996.14,Office-Doctor,Office,832.26,Heather Smith,Central,2022-09-16
1050,2025-05-04,1014,2021,403,1.0,1503.74,Clothing-Skill,Office,835.41,Cindy Woods,East,2024-04-02
1051,2025-05-04,1132,2051,401,2.0,281.57,Home-Century,Electronics,117.32,Scott Winters,West,2022-09-20
1052,2025-05-04,1021,2027,404,3.0,775.83,Home-Purpose,Office,258.61,Aaron Burnett,South,2024-02-13
1053,2025-05-04,1123,2021,402,3.0,0.0,Clothing-Skill,Office,835.41,Colleen Greene,south-west,2022-08-21
1054,2025-05-04,1153,2018,402,2.0,867.62,Electronics-Nature,Electronics,542.26,Michelle Martinez,East,2023-07-31
1055,2025-05-04,1042,2092,403,3.0,1446.63,Electronics-Add,Office,482.21,Christopher Dodson,North,2023-10-30
1056,2025-05-04,1152,2075,401,1.0,2107.73,Electronics-Letter,Electronics,780.64,Thomas Garcia,east,2022-09-14
1057,2025-05-04,1096,2049,402,0.0,939.84,Office-Easy,Home,939.84,Patricia Rogers,South,2024-01-10
1058,2025-05-04,1004,2025,404,1.0,0.0,Electronics-Assume,Clothing,279.62,Kerry Collins,North,2023-09-12
1059,2025-05-04,1155,2012,402,3.0,623.19,Clothing-Artist,Electronics,623.19,Rachel Goodman,North,2023-04-10
1060,2025-05-04,1157,2076,401,0.0,2418.21,Clothing-Affect,Clothing,806.07,Cheryl Wu,West,2021-12-10
1061,2025-05-04,1023,2061,402,0.0,199.92,Home-Quite,Clothing,199.92,Dustin Medina,east,2021-06-14
1062,2025-05-04,1198,2086,404,3.0,894.1,Home-Of,Home,894.1,Chris Allen,south-west,2022-10-11
1063,2025-05-04,1094,2005,404,1.0,771.8,Office-Huge,Home,428.78,Robert Jones,West,2023-11-18
1064,2025-05-04,1123,2098,404,2.0,3631.44,Clothing-Trouble,Electronics,907.86,Colleen Greene,south-west,2022-08-21
1065,2025-05-04,1150,2094,401,3.0,2466.75,Office-Fight,Clothing,493.35,Bobby Hunter,North,2020-12-06
1066,2025-05-04,1034,2032,404,1.0,1702.08,Electronics-There,Electronics,945.6,Heather Smith,Central,2022-09-16
1067,2025-05-04,1021,2036,404,2.0,348.77,Electronics-Candidate,Home,217.98,Aaron Burnett,South,2024-02-13
1068,2025-05-04,1048,2000,401,0.0,4846.55,Electronics-Be,Electronics,969.31,Dr. Donald Proctor,North,2024-03-17
1069,2025-05-04,1133,2000,404,1.0,872.38,Electronics-Be,Electronics,969.31,Victor Wagner,south-west,2021-06-12
1070,2025-05-04,1176,2040,404,2.0,55.26,Clothing-Determine,Office,34.54,Ashley Williams,EAST,2021-11-24
1071,2025-05-04,1027,2019,404,2.0,747.14,Home-History,Clothing,933.93,Anthony Schroeder,east,2020-10-04
1072,2025-05-04,1066,2068,404,2.0,1968.58,Home-Read,Electronics,820.24,Derrick Myers,North,2022-04-06
1073,2025-05-04,1156,2035,404,1.0,0.0,Home-According,Home,899.99,Dennis Acevedo,East,2023-06-18
1074,2025-05-04,1105,2070,404,1.0,0.0,Clothing-About,Clothing,34.18,Taylor Clarke,Central,2023-03-11
1075,2025-05-04,1094,2071,404,2.0,984.26,Clothing-Success,Office,615.16,Robert Jones,West,2023-11-18
1076,2025-05-04,1078,2073,403,3.0,499.43,Clothing-Executive,Office,499.43,Danielle Fuller,south-west,2023-12-08
1077,2025-05-04,1188,2017,401,1.0,417.33,Electronics-Feeling,Electronics,463.7,Ashley Todd,North,2023-09-04
1078,2025-05-04,1114,2089,402,0.0,827.04,Electronics-Action,Office,413.52,Grace Price,South,2022-03-25
1079,2025-05-04,1054,2065,404,2.0,376.27,Office-Animal,Home,470.34,Laura Mcdonald,South,2022-12-03
1080,2025-05-04,1140,2078,401,1.0,255.62,Electronics-Film,Office,142.01,Carla Flores,EAST,2020-09-30
1081,2025-05-04,1099,2081,401,0.0,1492.44,Office-Light,Clothing,746.22,Lori Howard,EAST,2021-02-27
1082,2025-05-04,1037,2060,404,0.0,1225.14,Office-Term,Home,408.38,Lisa Sanders,West,2020-06-03
1083,2025-05-04,1016,2033,402,2.0,2007.0,Clothing-Argue,Electronics,836.25,Andrea Roberts,EAST,2021-05-16
1084,2025-05-04,1020,2077,401,3.0,561.83,Office-Ball,Electronics,561.83,Michelle Brewer,East,2021-07-14
1085,2025-05-04,1102,2078,403,0.0,142.01,Electronics-Film,Office,142.01,Robert Hansen,Central,2022-11-19
1086,2025-05-04,1198,2022,404,3.0,671.18,Home-Economy,Electronics,671.18,Chris Allen,south-west,2022-10-11
1087,2025-05-04,1002,2025,403,1.0,503.32,Electronics-Assume,Clothing,279.62,Mark Marshall,Central,2020-08-08
1088,2025-05-04,1008,2076,402,1.0,1450.93,Clothing-Affect,Clothing,806.07,William Ramirez,EAST,2023-09-15
1089,2025-05-04,1172,2004,403,1.0,834.52,Office-Where,Home,927.25,Eric Barr,EAST,2023-02-01
1090,2025-05-04,1167,2000,402,0.0,969.31,Electronics-Be,Electronics,969.31,Terry Frederick,North,2021-12-20
1091,2025-05-04,1070,2099,404,2.0,1551.17,Electronics-Several,Electronics,646.32,Brittany Johnson,East,2021-06-04
1092,2025-05-04,1171,2050,404,1.0,168.1,Electronics-Young,Home,186.78,Ronald Marquez,south-west,2024-04-21
1093,2025-05-04,1132,2001,401,0.0,2061.75,Electronics-Be,Clothing,412.35,Scott Winters,West,2022-09-20
1094,2025-05-04,1140,2036,403,2.0,348.77,Electronics-Candidate,Home,217.98,Carla Flores,EAST,2020-09-30
1095,2025-05-04,1070,2028,402,3.0,2551.76,Electronics-Take,Electronics,637.94,Brittany Johnson,East,2021-06-04
1096,2025-05-04,1103,2073,401,2.0,0.0,Clothing-Executive,Office,499.43,Megan Chandler,East,2023-06-25
1097,2025-05-04,1044,2052,401,0.0,2193.78,Office-Year,Home,731.26,Anita Huerta,East,2022-04-08
1098,2025-05-04,1128,2037,403,0.0,0.0,Clothing-Meeting,Electronics,360.14,Vincent Day,North,2022-07-03
1099,2025-05-04,1131,2032,403,3.0,4728.0,Electronics-There,Electronics,945.6,Mark Gomez,West,2020-06-11
1100,2025-05-04,1096,2072,404,1.0,378.27,Electronics-Become,Office,420.3,Patricia Rogers,South,2024-01-10
1101,2025-05-04,1193,2043,404,3.0,2620.35,Electronics-Practice,Office,873.45,Nancy King,South,2022-05-23
1102,2025-05-04,1150,2003,404,0.0,1155.54,Electronics-Training,Clothing,385.18,Bobby Hunter,North,2020-12-06
1103,2025-05-04,1066,2008,404,1.0,59.93,Electronics-Skin,Home,66.59,Derrick Myers,North,2022-04-06
1104,2025-05-04,1173,2089,402,2.0,0.0,Electronics-Action,Office,413.52,David King MD,North,2022-09-14
1105,2025-05-04,1105,2045,401,2.0,499.42,Office-Next,Home,312.14,Taylor Clarke,Central,2023-03-11
1106,2025-05-04,1063,2036,401,3.0,653.94,Electronics-Candidate,Home,217.98,Howard Case,south-west,2021-02-15
1107,2025-05-04,1172,2095,403,0.0,981.58,Home-Seem,Office,490.79,Eric Barr,EAST,2023-02-01
1108,2025-05-04,1141,2022,404,2.0,0.0,Home-Economy,Electronics,671.18,David Palmer,North,2022-09-16
1109,2025-05-04,1090,2027,403,1.0,698.25,Home-Purpose,Office,258.61,Nicholas Dunlap,South,2020-10-11
1110,2025-05-04,1191,2087,402,3.0,955.92,Electronics-Rather,Clothing,159.32,Kyle Smith Jr.,South,2023-10-31
1111,2025-05-04,1188,2025,402,1.0,251.66,Electronics-Assume,Clothing,279.62,Ashley Todd,North,2023-09-04
1112,2025-05-04,1067,2026,402,1.0,380.81,Clothing-Use,Home,211.56,Lawrence Pearson,east,2023-04-29
1113,2025-05-04,1063,2079,403,1.0,1710.97,Office-Who,Home,950.54,Howard Case,south-west,2021-02-15
1114,2025-05-04,1199,2013,401,0.0,5612.16,Office-Cultural,Home,935.36,James Cooley,West,2020-07-23
1115,2025-05-04,1173,2084,404,0.0,281.85,Office-Stuff,Clothing,281.85,David King MD,North,2022-09-14
1116,2025-05-04,1195,2069,401,3.0,697.17,Clothing-Garden,Home,232.39,Michael Lee,south-west,2023-08-22
1117,2025-05-04,1095,2079,403,3.0,950.54,Office-Who,Home,950.54,Dr. Jason Scott,South,2021-04-07
1118,2025-05-04,1147,2035,404,1.0,809.99,Home-According,Home,899.99,William Palmer,south-west,2023-08-14
1119,2025-05-04,1195,2065,403,3.0,1411.02,Office-Animal,Home,470.34,Michael Lee,south-west,2023-08-22
1120,2025-05-04,1056,2096,402,0.0,0.0,Office-Discuss,Home,672.18,Kristina Wilson,east,2023-05-15
1121,2025-05-04,1134,2054,404,0.0,3602.04,Electronics-Above,Office,900.51,Joseph Aguilar,West,2023-12-05
1122,2025-05-04,1128,2044,404,1.0,373.64,Office-Society,Clothing,207.58,Vincent Day,North,2022-07-03
1123,2025-05-04,1117,2015,404,2.0,1619.93,Office-Itself,Clothing,674.97,Amanda Lang,North,2024-04-14
1124,2025-05-04,1176,2001,401,1.0,371.12,Electronics-Be,Clothing,412.35,Ashley Williams,EAST,2021-11-24
1125,2025-05-04,1097,2074,401,2.0,527.6,Clothing-Strong,Clothing,659.5,Laura Jones,EAST,2023-12-07
1126,2025-05-04,1092,2078,403,1.0,383.43,Electronics-Film,Office,142.01,Timothy Hill,West,2023-09-07
1127,2025-05-04,1140,2033,402,2.0,1338.0,Clothing-Argue,Electronics,836.25,Carla Flores,EAST,2020-09-30
1128,2025-05-04,1120,2078,403,2.0,227.22,Electronics-Film,Office,142.01,Daniel Meyer,South,2024-03-15
1129,2025-05-04,1047,2063,404,1.0,0.0,Home-Good,Office,552.46,Ashley Pearson,West,2020-10-04
1130,2025-05-04,1107,2089,403,2.0,330.82,Electronics-Action,Office,413.52,Emily Hoffman,West,2023-06-09
1131,2025-05-04,1102,2035,404,1.0,1619.98,Home-According,Home,899.99,Robert Hansen,Central,2022-11-19
1132,2025-05-04,1146,2016,402,0.0,0.0,Home-He,Office,323.02,Jonathan Andrade,south-west,2020-06-07
1133,2025-05-04,1184,2034,402,3.0,680.85,Clothing-Feel,Office,136.17,Brittney Chen,EAST,2023-07-20
1134,2025-05-04,1097,2025,402,1.0,1258.29,Electronics-Assume,Clothing,279.62,Laura Jones,EAST,2023-12-07
1135,2025-05-04,1121,2001,402,3.0,0.0,Electronics-Be,Clothing,412.35,Stephanie Garrison,East,2020-08-21
1136,2025-05-04,1127,2017,403,3.0,0.0,Electronics-Feeling,Electronics,463.7,George Edwards,Central,2023-05-12
1137,2025-05-04,1076,2032,401,3.0,6619.2,Electronics-There,Electronics,945.6,Glenn Shelton,east,2024-05-01
1138,2025-05-04,1025,2088,402,0.0,0.0,Office-Evening,Clothing,709.35,Garrett Lewis,South,2023-08-04
1139,2025-05-04,1055,2032,404,0.0,945.6,Electronics-There,Electronics,945.6,William Benitez,east,2020-11-04
1140,2025-05-04,1115,2095,403,2.0,0.0,Home-Seem,Office,490.79,Gina Banks,West,2023-09-16
1141,2025-05-04,1092,2046,403,2.0,80.23,Clothing-Worry,Clothing,33.43,Timothy Hill,West,2023-09-07
1142,2025-05-04,1005,2052,401,2.0,1170.02,Office-Year,Home,731.26,Jessica Mora,South,2021-08-05
1142,2025-05-04,1005,2052,401,2.0,1170.02,Office-Year,Home,731.26,Jessica Mora,South,2021-08-05
1143,2025-05-04,1173,2077,402,1.0,1516.94,Office-Ball,Electronics,561.83,David King MD,North,2022-09-14
1144,2025-05-04,1199,2036,403,2.0,871.92,Electronics-Candidate,Home,217.98,James Cooley,West,2020-07-23
1145,2025-05-04,1172,2065,404,3.0,2822.04,Office-Animal,Home,470.34,Eric Barr,EAST,2023-02-01
1146,2025-05-04,1020,2048,403,3.0,1072.89,Electronics-Candidate,Home,357.63,Michelle Brewer,East,2021-07-14
1147,2025-05-04,1161,2018,402,2.0,1301.42,Electronics-Nature,Electronics,542.26,David Ellis,East,2023-01-02
1148,2025-05-04,1107,2080,404,0.0,4993.56,Office-Doctor,Office,832.26,Emily Hoffman,West,2023-06-09
1149,2025-05-04,1020,2020,403,1.0,1014.74,Electronics-Share,Clothing,375.83,Michelle Brewer,East,2021-07-14
1150,2025-05-04,1080,2040,403,2.0,55.26,Clothing-Determine,Office,34.54,Thomas Parker,south-west,2023-02-28
1151,2025-05-04,1154,2082,404,2.0,639.84,Office-Figure,Office,266.6,Edward Castillo,North,2020-10-01
1152,2025-05-04,1113,2099,403,3.0,646.32,Electronics-Several,Electronics,646.32,Louis Jones,Central,2021-07-04
1153,2025-05-04,1105,2021,402,0.0,835.41,Clothing-Skill,Office,835.41,Taylor Clarke,Central,2023-03-11
1154,2025-05-04,1032,2093,402,2.0,2419.01,Home-Real,Home,755.94,Terri Long,east,2022-10-23
1155,2025-05-04,1190,2089,401,1.0,0.0,Electronics-Action,Office,413.52,Elizabeth Robinson,south-west,2023-12-27
1156,2025-05-04,1042,2050,401,0.0,1120.68,Electronics-Young,Home,186.78,Christopher Dodson,North,2023-10-30
1157,2025-05-04,1016,2060,401,0.0,816.76,Office-Term,Home,408.38,Andrea Roberts,EAST,2021-05-16
1158,2025-05-04,1197,2050,401,0.0,560.34,Electronics-Young,Home,186.78,William Wilson,West,2023-04-04
1159,2025-05-04,1067,2079,402,0.0,1901.08,Office-Who,Home,950.54,Lawrence Pearson,east,2023-04-29
1160,2025-05-04,1167,2049,403,1.0,0.0,Office-Easy,Home,939.84,Terry Frederick,North,2021-12-20
1161,2025-05-04,1063,2094,403,3.0,493.35,Office-Fight,Clothing,493.35,Howard Case,south-west,2021-02-15
1162,2025-05-04,1160,2016,402,1.0,1162.87,Home-He,Office,323.02,Phillip Soto,West,2023-04-21
1163,2025-05-04,1007,2004,403,2.0,2225.4,Office-Where,Home,927.25,David Kim,West,2020-05-20
1164,2025-05-04,1121,2059,403,3.0,2048.2,Electronics-Clear,Home,512.05,Stephanie Garrison,East,2020-08-21
1165,2025-05-04,1034,2089,402,3.0,2481.12,Electronics-Action,Office,413.52,Heather Smith,Central,2022-09-16
1166,2025-05-04,1161,2095,404,2.0,392.63,Home-Seem,Office,490.79,David Ellis,East,2023-01-02
1167,2025-05-04,1088,2061,402,0.0,799.68,Home-Quite,Clothing,199.92,Lindsay Torres,east,2021-12-30
1168,2025-05-04,1113,2039,403,3.0,976.44,Clothing-Need,Clothing,976.44,Louis Jones,Central,2021-07-04
1169,2025-05-04,1066,2019,403,0.0,933.93,Home-History,Clothing,933.93,Derrick Myers,North,2022-04-06
1170,2025-05-04,1000,2066,402,2.0,412.85,Office-Occur,Clothing,516.06,Robert Gomez,West,2024-02-25
1171,2025-05-04,1073,2060,401,3.0,0.0,Office-Term,Home,408.38,Matthew Clark,Central,2023-08-21
1172,2025-05-04,1193,2061,403,0.0,199.92,Home-Quite,Clothing,199.92,Nancy King,South,2022-05-23
1173,2025-05-04,1196,2055,403,1.0,194.18,Clothing-Politics,Home,53.94,Dr. Elizabeth Johnston DDS,North,2022-02-09
1174,2025-05-04,1001,2070,403,1.0,61.52,Clothing-About,Clothing,34.18,John Silva,East,2020-12-01
1175,2025-05-04,1105,2071,404,3.0,615.16,Clothing-Success,Office,615.16,Taylor Clarke,Central,2023-03-11
1176,2025-05-04,1063,2020,404,3.0,375.83,Electronics-Share,Clothing,375.83,Howard Case,south-west,2021-02-15
1177,2025-05-04,1056,2033,401,3.0,836.25,Clothing-Argue,Electronics,836.25,Kristina Wilson,east,2023-05-15
1178,2025-05-04,1160,2030,403,2.0,271.95,Clothing-First,Home,169.97,Phillip Soto,West,2023-04-21
1179,2025-05-04,1166,2095,403,3.0,1472.37,Home-Seem,Office,490.79,David Mccullough,south-west,2021-12-15
1180,2025-05-04,1048,2008,402,1.0,0.0,Electronics-Skin,Home,66.59,Dr. Donald Proctor,North,2024-03-17
1181,2025-05-04,1074,2014,404,3.0,738.9,Clothing-Eat,Home,246.3,Alyssa Evans,West,2021-10-27
1182,2025-05-04,1069,2089,404,1.0,372.17,Electronics-Action,Office,413.52,Virginia Warren,North,2023-08-24
1183,2025-05-04,1082,2002,402,0.0,1732.0,Office-Family,Clothing,866.0,Connor Martin,Central,2023-01-05
1184,2025-05-04,1136,2002,402,0.0,1732.0,Office-Family,Clothing,866.0,Scott Hernandez,South,2024-02-09
1185,2025-05-04,1072,2034,402,3.0,0.0,Clothing-Feel,Office,136.17,Shannon Schmitt,EAST,2022-08-23
1186,2025-05-04,1186,2001,402,0.0,824.7,Electronics-Be,Clothing,412.35,Timothy Williams,West,2021-09-28
1187,2025-05-04,1038,2001,404,1.0,0.0,Electronics-Be,Clothing,412.35,Jason Ford,EAST,2023-10-09
1188,2025-05-04,1087,2053,403,3.0,2440.6,Home-Ground,Office,610.15,Carla Tran,EAST,2020-07-22
1189,2025-05-04,1095,2059,401,2.0,1638.56,Electronics-Clear,Home,512.05,Dr. Jason Scott,South,2021-04-07
1190,2025-05-04,1020,2096,402,0.0,2688.72,Office-Discuss,Home,672.18,Michelle Brewer,East,2021-07-14
1191,2025-05-04,1068,2099,404,0.0,1938.96,Electronics-Several,Electronics,646.32,Melissa Gutierrez,East,2023-12-25
1192,2025-05-04,1139,2060,402,1.0,1102.63,Office-Term,Home,408.38,Heather Olson,Central,2021-04-20
1193,2025-05-04,1064,2048,401,0.0,715.26,Electronics-Candidate,Home,357.63,Joshua Cline,EAST,2024-02-19
1194,2025-05-04,1196,2091,402,3.0,0.0,Office-Mrs,Office,905.79,Dr. Elizabeth Johnston DDS,North,2022-02-09
1195,2025-05-04,1197,2056,402,0.0,1049.44,Office-About,Electronics,524.72,William Wilson,West,2023-04-04
1196,2025-05-04,1050,2058,401,1.0,1800.22,Home-Wear,Home,666.75,Jeffrey Mclaughlin,EAST,2022-03-28
1197,2025-05-04,1121,2049,403,2.0,751.87,Office-Easy,Home,939.84,Stephanie Garrison,East,2020-08-21
1198,2025-05-04,1040,2080,401,0.0,1664.52,Office-Doctor,Office,832.26,Angel Lee,Central,2022-04-08
1199,2025-05-04,1064,2061,403,1.0,179.93,Home-Quite,Clothing,199.92,Joshua Cline,EAST,2024-02-19
1200,2025-05-04,1092,2006,402,0.0,198.0,Office-Class,Clothing,198.0,Timothy Hill,West,2023-09-07
1201,2025-05-04,1060,2081,404,2.0,1193.95,Office-Light,Clothing,746.22,Mr. Christopher Thompson,South,2023-04-10
1202,2025-05-04,1003,2021,403,0.0,2506.23,Clothing-Skill,Office,835.41,David Brennan,North,2020-05-21
1203,2025-05-04,1101,2031,401,0.0,1130.6,Office-Develop,Office,565.3,Ryan Martin,south-west,2020-11-14
1204,2025-05-04,1148,2088,404,1.0,0.0,Office-Evening,Clothing,709.35,Dean Allison,West,2021-06-23
1205,2025-05-04,1095,2098,401,1.0,2451.22,Clothing-Trouble,Electronics,907.86,Dr. Jason Scott,South,2021-04-07
1206,2025-05-04,1040,2063,401,2.0,883.94,Home-Good,Office,552.46,Angel Lee,Central,2022-04-08
1207,2025-05-04,1194,2080,401,0.0,1664.52,Office-Doctor,Office,832.26,Casey Brown,Central,2024-02-09
1208,2025-05-04,1091,2082,402,0.0,0.0,Office-Figure,Office,266.6,Brianna Thomas,south-west,2023-05-23
1209,2025-05-04,1032,2062,402,2.0,1981.95,Office-Receive,Clothing,619.36,Terri Long,east,2022-10-23
1210,2025-05-04,1142,2082,403,3.0,799.8,Office-Figure,Office,266.6,Marvin Hamilton,North,2022-04-23
1211,2025-05-04,1187,2024,401,3.0,372.81,Clothing-Paper,Home,124.27,Kayla Solomon,North,2022-06-10
1212,2025-05-04,1091,2092,402,2.0,385.77,Electronics-Add,Office,482.21,Brianna Thomas,south-west,2023-05-23
1213,2025-05-04,1010,2062,404,2.0,990.98,Office-Receive,Clothing,619.36,Mike Davis,East,2022-03-23
1214,2025-05-04,1138,2089,404,1.0,744.34,Electronics-Action,Office,413.52,Bonnie Stewart,South,2022-04-19
1215,2025-05-04,1145,2023,403,2.0,1503.26,Home-Yeah,Electronics,939.54,Stephanie Powell,east,2023-02-03
1216,2025-05-04,1187,2059,403,1.0,1843.38,Electronics-Clear,Home,512.05,Kayla Solomon,North,2022-06-10
1217,2025-05-04,1017,2067,402,3.0,0.0,Clothing-Remain,Electronics,290.95,Brittney Burnett,North,2020-07-03
1218,2025-05-04,1075,2033,403,3.0,836.25,Clothing-Argue,Electronics,836.25,Joseph Chavez,North,2023-01-01
1219,2025-05-04,1000,2099,404,1.0,2326.75,Electronics-Several,Electronics,646.32,Robert Gomez,West,2024-02-25
1220,2025-05-04,1004,2079,403,1.0,0.0,Office-Who,Home,950.54,Kerry Collins,North,2023-09-12
1221,2025-05-04,1082,2092,401,3.0,0.0,Electronics-Add,Office,482.21,Connor Martin,Central,2023-01-05
1222,2025-05-04,1048,2067,404,1.0,785.56,Clothing-Remain,Electronics,290.95,Dr. Donald Proctor,North,2024-03-17
1223,2025-05-04,1156,2036,403,3.0,0.0,Electronics-Candidate,Home,217.98,Dennis Acevedo,East,2023-06-18
1224,2025-05-04,1164,2041,401,0.0,804.21,Home-Assume,Office,804.21,William Ramsey,North,2023-05-04
1225,2025-05-04,1133,2084,401,0.0,0.0,Office-Stuff,Clothing,281.85,Victor Wagner,south-west,2021-06-12
1226,2025-05-04,1033,2022,401,1.0,604.06,Home-Economy,Electronics,671.18,Paul Perkins,east,2022-03-16
1227,2025-05-04,1027,2062,402,0.0,1238.72,Office-Receive,Clothing,619.36,Anthony Schroeder,east,2020-10-04
1228,2025-05-04,1008,2073,404,3.0,1498.29,Clothing-Executive,Office,499.43,William Ramirez,EAST,2023-09-15
1229,2025-05-04,1134,2079,403,0.0,950.54,Office-Who,Home,950.54,Joseph Aguilar,West,2023-12-05
1230,2025-05-04,1093,2028,401,0.0,1275.88,Electronics-Take,Electronics,637.94,Christian Medina,East,2023-02-04
1231,2025-05-04,1053,2083,404,0.0,2304.48,Clothing-Cut,Home,768.16,Benjamin Cline,east,2022-01-25
